tp,fp,fn,precision,recall,f1,pn_num
0,1,3,0.0,0.0,0.0,10502
0,1,3,0.0,0.0,0.0,10530
0,1,3,0.0,0.0,0.0,10534
0,1,3,0.0,0.0,0.0,10536
0,1,3,0.0,0.0,0.0,10537
0,1,3,0.0,0.0,0.0,10538
0,1,3,0.0,0.0,0.0,10542
0,1,3,0.0,0.0,0.0,10555
0,0,3,0.0,0.0,0.0,10589
0,1,3,0.0,0.0,0.0,10592
0,1,3,0.0,0.0,0.0,10593
0,1,3,0.0,0.0,0.0,10608
1,0,2,1.0,0.3333333333333333,0.5,10620
0,1,3,0.0,0.0,0.0,10622
0,1,3,0.0,0.0,0.0,10639
0,1,3,0.0,0.0,0.0,10645
0,1,3,0.0,0.0,0.0,10646
0,1,3,0.0,0.0,0.0,10659
0,1,3,0.0,0.0,0.0,10665
1,0,2,1.0,0.3333333333333333,0.5,10693
0,1,3,0.0,0.0,0.0,10738
0,1,3,0.0,0.0,0.0,10747
0,1,3,0.0,0.0,0.0,10750
0,1,3,0.0,0.0,0.0,10772
0,1,3,0.0,0.0,0.0,10780
0,1,3,0.0,0.0,0.0,10785
0,0,3,0.0,0.0,0.0,10814
0,1,3,0.0,0.0,0.0,10819
0,1,3,0.0,0.0,0.0,10820
0,1,3,0.0,0.0,0.0,10822
0,0,3,0.0,0.0,0.0,10846
0,1,3,0.0,0.0,0.0,10847
0,1,3,0.0,0.0,0.0,10850
0,1,3,0.0,0.0,0.0,10851
0,1,3,0.0,0.0,0.0,10852
0,1,3,0.0,0.0,0.0,10854
0,1,3,0.0,0.0,0.0,10860
0,1,3,0.0,0.0,0.0,10869
0,1,3,0.0,0.0,0.0,10873
0,1,3,0.0,0.0,0.0,10888
0,1,3,0.0,0.0,0.0,10911
0,1,3,0.0,0.0,0.0,10926
0,1,3,0.0,0.0,0.0,10944
0,1,3,0.0,0.0,0.0,10952
0,1,3,0.0,0.0,0.0,10968
0,1,3,0.0,0.0,0.0,10970
0,1,3,0.0,0.0,0.0,10972
0,1,3,0.0,0.0,0.0,10988
0,1,7,0.0,0.0,0.0,20001
0,0,7,0.0,0.0,0.0,20040
0,1,7,0.0,0.0,0.0,20118
0,1,7,0.0,0.0,0.0,20158
1,0,6,1.0,0.14285714285714285,0.25,20167
0,1,7,0.0,0.0,0.0,20169
1,0,6,1.0,0.14285714285714285,0.25,20203
0,1,7,0.0,0.0,0.0,20225
0,0,7,0.0,0.0,0.0,20259
0,1,7,0.0,0.0,0.0,20260
0,1,7,0.0,0.0,0.0,20299
0,1,7,0.0,0.0,0.0,20303
0,1,7,0.0,0.0,0.0,20304
0,1,7,0.0,0.0,0.0,20360
0,1,7,0.0,0.0,0.0,20377
0,1,7,0.0,0.0,0.0,20383
1,0,6,1.0,0.14285714285714285,0.25,20388
0,1,7,0.0,0.0,0.0,20410
0,1,7,0.0,0.0,0.0,20445
0,1,7,0.0,0.0,0.0,20458
0,1,7,0.0,0.0,0.0,20492
0,1,7,0.0,0.0,0.0,20507
0,1,7,0.0,0.0,0.0,20540
0,1,7,0.0,0.0,0.0,20572
1,0,6,1.0,0.14285714285714285,0.25,20588
0,1,7,0.0,0.0,0.0,20619
0,1,7,0.0,0.0,0.0,20631
0,1,7,0.0,0.0,0.0,20643
0,1,7,0.0,0.0,0.0,20666
0,1,7,0.0,0.0,0.0,20683
0,1,7,0.0,0.0,0.0,20747
0,1,7,0.0,0.0,0.0,20755
0,1,7,0.0,0.0,0.0,20772
1,0,6,1.0,0.14285714285714285,0.25,20791
0,1,7,0.0,0.0,0.0,20877
0,1,7,0.0,0.0,0.0,20895
0,1,7,0.0,0.0,0.0,20926
0,1,7,0.0,0.0,0.0,21030
0,0,7,0.0,0.0,0.0,21051
0,1,7,0.0,0.0,0.0,21054
0,1,7,0.0,0.0,0.0,21055
0,1,7,0.0,0.0,0.0,21113
0,0,7,0.0,0.0,0.0,21114
0,1,7,0.0,0.0,0.0,21133
0,1,7,0.0,0.0,0.0,21137
0,1,7,0.0,0.0,0.0,21141
1,0,6,1.0,0.14285714285714285,0.25,21151
0,1,7,0.0,0.0,0.0,21184
